work_id,Hon'ble Members of Parliament,State,Constituency,work_type,recommended_amount,is_sanctioned,stuck_days,early_warning_score
WS/MP478/2025-2026/154215,Mala Rajya Laxmi Shah,Uttarakhand,TEHRI GARHWAL,Construction of footpaths and pedestrian ways,100000.0,False,637.0,33.0
WS/MP18021/2024-2025/142759,RAKIBUL HUSSAIN,Assam,DHUBRI,Construction of bus-sheds or bus-stops,500000.0,True,653.0,33.0
WS/MP478/2025-2026/154218,Mala Rajya Laxmi Shah,Uttarakhand,TEHRI GARHWAL,Construction of footpaths and pedestrian ways,100000.0,False,637.0,33.0
WS/MP478/2024-2025/154240,Mala Rajya Laxmi Shah,Uttarakhand,TEHRI GARHWAL,Construction of footpaths and pedestrian ways,100000.0,False,637.0,33.0
WS/MP478/2025-2026/154254,Mala Rajya Laxmi Shah,Uttarakhand,TEHRI GARHWAL,Construction of footpaths and pedestrian ways,100000.0,False,637.0,33.0
WS/MP478/2025-2026/154216,Mala Rajya Laxmi Shah,Uttarakhand,TEHRI GARHWAL,Construction of footpaths and pedestrian ways,100000.0,False,637.0,33.0
WS/MP478/2025-2026/154251,Mala Rajya Laxmi Shah,Uttarakhand,TEHRI GARHWAL,Construction of footpaths and pedestrian ways,100000.0,False,637.0,33.0
WS/MP478/2025-2026/154236,Mala Rajya Laxmi Shah,Uttarakhand,TEHRI GARHWAL,Construction of footpaths and pedestrian ways,100000.0,False,637.0,33.0
WS/MP478/2025-2026/154213,Mala Rajya Laxmi Shah,Uttarakhand,TEHRI GARHWAL,Construction of footpaths and pedestrian ways,100000.0,False,637.0,33.0
WS/MP18311/2024-2025/142736,MALVINDER SINGH KANG,Punjab,ANANDPUR SAHIB,Construction of buildings for community cultural activities,200000.0,True,657.0,32.9
WS/MP18328/2024-2025/148190,Kangana Ranaut,Himachal Pradesh,MANDI,Construction of boundary walls of existing public and community buildings,1000000.0,True,645.0,32.9
WS/MP18152/2024-2025/141888,SARABJEET SINGH KHALSA,Punjab,FARIDKOT(SC),Construction of community centers and community halls,2000000.0,True,628.0,32.9
WS/MP632/2025-2026/149659,Anto Antony,Kerala,PATHANAMTHITTA,"Purchase of IT systems, including hardware and software for educational purposes",770000.0,False,664.0,32.8
WS/MP478/2025-2026/154176,Mala Rajya Laxmi Shah,Uttarakhand,TEHRI GARHWAL,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",100000.0,False,637.0,32.8
WS/MP18393/2025-2026/140466,MADHAVANENI RAGHUNANDAN RAO,Telangana,MEDAK,Construction of additional rooms and halls in the existing public and community building,1250000.0,True,339.0,32.8
WS/MP18095/2025-2026/147276,K. C VENUGOPAL,Kerala,ALAPPUZHA,Purchase of vans and buses for educational institutions,1791636.0,True,286.0,32.7
WS/MP18308/2025-2026/145425,RAVINDRA DATTARAM WAIKAR,Maharashtra,MUMBAI NORTH WEST,Construction of toilet blocks,2100000.0,True,151.0,32.7
WS/MP638/2024-2025/153257,Virendra Kumar,Madhya Pradesh,TIKAMGARH(SC),Construction of buildings for community cultural activities,900000.0,False,641.0,32.7
WS/MP18095/2025-2026/139279,K. C VENUGOPAL,Kerala,ALAPPUZHA,Purchase of vans and buses for educational institutions,1929021.0,True,411.0,32.7
WS/MP18048/2024-2025/149436,MAHESH KASHYAP,Chhattisgarh,BASTAR(ST),Construction of common work sheds/ common covered sitting area,891293.0,False,666.0,32.7
WS/MP18152/2024-2025/137618,SARABJEET SINGH KHALSA,Punjab,FARIDKOT(SC),Development of public parks,400000.0,True,590.0,32.7
WS/MP18311/2024-2025/153575,MALVINDER SINGH KANG,Punjab,ANANDPUR SAHIB,Installation of fixed garden gym equipment,300000.0,False,638.0,32.6
WS/MP18311/2024-2025/153576,MALVINDER SINGH KANG,Punjab,ANANDPUR SAHIB,Installation of fixed garden gym equipment,300000.0,False,638.0,32.6
WS/MP18311/2024-2025/153609,MALVINDER SINGH KANG,Punjab,ANANDPUR SAHIB,Installation of fixed garden gym equipment,300000.0,False,637.0,32.6
WS/MP18311/2024-2025/153574,MALVINDER SINGH KANG,Punjab,ANANDPUR SAHIB,Installation of fixed garden gym equipment,300000.0,False,638.0,32.6
WS/MP18311/2024-2025/153571,MALVINDER SINGH KANG,Punjab,ANANDPUR SAHIB,Installation of fixed garden gym equipment,300000.0,False,638.0,32.6
WS/MP18311/2024-2025/153606,MALVINDER SINGH KANG,Punjab,ANANDPUR SAHIB,Installation of fixed garden gym equipment,300000.0,False,637.0,32.6
WS/MP582/2024-2025/145293,Prabhubhai Nagarbhai Vasava,Gujarat,BARDOLI(ST),Construction of footpaths and pedestrian ways,500000.0,True,655.0,32.6
WS/MP18311/2024-2025/153613,MALVINDER SINGH KANG,Punjab,ANANDPUR SAHIB,Installation of fixed garden gym equipment,300000.0,False,637.0,32.6
WS/MP18311/2024-2025/153577,MALVINDER SINGH KANG,Punjab,ANANDPUR SAHIB,Installation of fixed garden gym equipment,300000.0,False,638.0,32.6
WS/MP18311/2024-2025/153600,MALVINDER SINGH KANG,Punjab,ANANDPUR SAHIB,Installation of fixed garden gym equipment,300000.0,False,638.0,32.6
WS/MP18064/2024-2025/154879,NAVEEN JINDAL,Haryana,KURUKSHETRA,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,297000.0,False,635.0,32.6
WS/MP632/2024-2025/134589,Anto Antony,Kerala,PATHANAMTHITTA,Purchase of books for public libraries/ digitization of library books,50000.0,True,579.0,32.6
WS/MP18183/2024-2025/140770,MURASOLI S,Tamil Nadu,THANJAVUR,Construction of community centers and community halls,1349348.0,True,547.0,32.6
WS/MP18062/2024-2025/154058,JAI PARKASH,Haryana,HISAR,"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,False,639.0,32.5
WS/MP18095/2025-2026/139280,K. C VENUGOPAL,Kerala,ALAPPUZHA,Purchase of vans and buses for educational institutions,2222622.0,True,321.0,32.5
WS/MP18062/2024-2025/154026,JAI PARKASH,Haryana,HISAR,"Construction of roads, link roads, pathways or any other road with or without drainage system",299950.0,False,639.0,32.5
WS/MP18062/2024-2025/154024,JAI PARKASH,Haryana,HISAR,"Construction of roads, link roads, pathways or any other road with or without drainage system",500000.0,False,639.0,32.5
WS/MP423/2025-2026/139237,Shri Abhishek Banerjee,West Bengal,DIAMOND HARBOUR,"Purchase of ambulances (Four, three and two wheelers)",900000.0,True,332.0,32.5
WS/MP499/2024-2025/144948,Smt Satabdi Roy (Banerjee),West Bengal,BIRBHUM,Installing community drinking water plants,250000.0,True,563.0,32.4
WS/MP858/2025-2026/137767,Asit Kumar Mal,West Bengal,BOLPUR(SC),"Construction of cycle tracks, cycle stand and segregated non-motorized vehicle (NMV) lanes",339202.0,True,402.0,32.4
WS/MP18193/2024-2025/151783,EATALA RAJENDER,Telangana,MALKAJGIRI,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,800000.0,False,650.0,32.4
WS/MP18095/2025-2026/139296,K. C VENUGOPAL,Kerala,ALAPPUZHA,Construction of buildings for crèches and anganwadies,1500000.0,True,281.0,32.4
WS/MP18193/2024-2025/150344,EATALA RAJENDER,Telangana,MALKAJGIRI,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,1050000.0,False,660.0,32.4
WS/MP18074/2024-2025/136751,KALI CHARAN MUNDA,Jharkhand,KHUNTI(ST),Construction of common work sheds/ common covered sitting area,300000.0,True,692.0,32.3
WS/MP600/2025-2026/148266,Jitendra Singh,Jammu And Kashmir,UDHAMPUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",300000.0,True,461.0,32.3
,Mala Rajya Laxmi Shah,Uttarakhand,TEHRI GARHWAL,Unknown,250000.0,False,637.0,32.2
WS/MP18133/2025-2026/148514,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,Maharashtra,SATARA,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,500000.0,True,488.0,32.2
WS/MP632/2024-2025/142401,Anto Antony,Kerala,PATHANAMTHITTA,Construction of bus-sheds or bus-stops,500000.0,True,514.0,32.2
WS/MP18095/2025-2026/147401,K. C VENUGOPAL,Kerala,ALAPPUZHA,Purchase of vans and buses for educational institutions,2100000.0,True,377.0,32.2
WS/MP18074/2024-2025/137034,KALI CHARAN MUNDA,Jharkhand,KHUNTI(ST),Installing tube-wells and borewells,400000.0,True,678.0,32.2
WS/MP632/2024-2025/142380,Anto Antony,Kerala,PATHANAMTHITTA,Construction of bus-sheds or bus-stops,500000.0,True,513.0,32.2
WS/MP18248/2025-2026/153085,DR. SHARMILA SARKAR,West Bengal,BARDHAMAN PURBA(SC),Providing CCTV camera system for security of public areas,550000.0,False,643.0,32.1
WS/MP353/2025-2026/153112,Adv Dean Kuriakose,Kerala,IDUKKI,Lighting of public spaces,215496.0,False,642.0,32.0
WS/MP353/2025-2026/153114,Adv Dean Kuriakose,Kerala,IDUKKI,Lighting of public spaces,215496.0,False,642.0,32.0
WS/MP524/2024-2025/152581,Midhun Reddy,Andhra Pradesh,RAJAMPET,Renovation of ponds and lakes,500000.0,False,647.0,32.0
WS/MP18308/2025-2026/145426,RAVINDRA DATTARAM WAIKAR,Maharashtra,MUMBAI NORTH WEST,Fitting of Sitting RCC Benches in Public Places,1500000.0,True,396.0,32.0
WS/MP18308/2025-2026/145433,RAVINDRA DATTARAM WAIKAR,Maharashtra,MUMBAI NORTH WEST,Fitting of Sitting RCC Benches in Public Places,1500000.0,True,382.0,32.0
WS/MP353/2025-2026/153126,Adv Dean Kuriakose,Kerala,IDUKKI,Lighting of public spaces,215496.0,False,642.0,32.0
WS/MP353/2025-2026/153138,Adv Dean Kuriakose,Kerala,IDUKKI,Lighting of public spaces,215496.0,False,642.0,32.0
WS/MP524/2024-2025/152583,Midhun Reddy,Andhra Pradesh,RAJAMPET,Renovation of ponds and lakes,500000.0,False,647.0,32.0
WS/MP353/2025-2026/153121,Adv Dean Kuriakose,Kerala,IDUKKI,Lighting of public spaces,215496.0,False,642.0,32.0
WS/MP353/2025-2026/153118,Adv Dean Kuriakose,Kerala,IDUKKI,Lighting of public spaces,215496.0,False,642.0,32.0
WS/MP353/2025-2026/153119,Adv Dean Kuriakose,Kerala,IDUKKI,Lighting of public spaces,215496.0,False,642.0,32.0
WS/MP353/2025-2026/153122,Adv Dean Kuriakose,Kerala,IDUKKI,Lighting of public spaces,215496.0,False,642.0,32.0
WS/MP353/2025-2026/153124,Adv Dean Kuriakose,Kerala,IDUKKI,Lighting of public spaces,215496.0,False,642.0,32.0
,Nityanand Rai,Bihar,UJJARPUR,Unknown,325000.0,False,634.0,31.9
,Nityanand Rai,Bihar,UJJARPUR,Unknown,325000.0,False,634.0,31.9
,Nityanand Rai,Bihar,UJJARPUR,Unknown,325000.0,False,634.0,31.9
WS/MP18048/2024-2025/149428,MAHESH KASHYAP,Chhattisgarh,BASTAR(ST),Construction of common work sheds/ common covered sitting area,476145.0,False,666.0,31.9
WS/MP18048/2024-2025/149431,MAHESH KASHYAP,Chhattisgarh,BASTAR(ST),Construction of common work sheds/ common covered sitting area,476461.0,False,666.0,31.9
WS/MP18048/2024-2025/149427,MAHESH KASHYAP,Chhattisgarh,BASTAR(ST),Construction of common work sheds/ common covered sitting area,476145.0,False,666.0,31.9
WS/MP345/2024-2025/135019,Shri NK Premachandran,Kerala,KOLLAM,Construction of buildings for crèches and anganwadies,2479478.34,True,528.0,31.9
,Nityanand Rai,Bihar,UJJARPUR,Unknown,325000.0,False,634.0,31.9
WS/MP18152/2024-2025/141161,SARABJEET SINGH KHALSA,Punjab,FARIDKOT(SC),Development of public parks,300000.0,True,590.0,31.8
WS/MP18062/2024-2025/153794,JAI PARKASH,Haryana,HISAR,"Construction of roads, link roads, pathways or any other road with or without drainage system",799515.0,False,640.0,31.8
WS/MP664/2026-2027/146585,Arvind Ganpat Sawant,Maharashtra,MUMBAI SOUTH,Development of playground,1500000.0,True,97.0,31.8
WS/MP18095/2025-2026/139347,K. C VENUGOPAL,Kerala,ALAPPUZHA,Construction of culverts and bridges,2500000.0,True,412.0,31.7
WS/MP18238/2024-2025/141061,RAMASHANKAR RAJBHAR,Uttar Pradesh,SALEMPUR,Improvement of electricity distribution infrastructure,450000.0,True,611.0,31.7
WS/MP632/2025-2026/142074,Anto Antony,Kerala,PATHANAMTHITTA,Lighting of public spaces,215789.0,True,484.0,31.7
WS/MP18253/2025-2026/150571,BAPI HALDAR,West Bengal,MATHURAPUR(SC),Construction of common work sheds/ common covered sitting area,299678.0,False,658.0,31.7
WS/MP632/2025-2026/142065,Anto Antony,Kerala,PATHANAMTHITTA,Lighting of public spaces,215789.0,True,484.0,31.7
WS/MP743/2025-2026/142803,Ganesan Selvam,Tamil Nadu,KANCHEEPURAM(SC),Construction of buildings for community cultural activities,900000.0,True,229.0,31.7
WS/MP638/2024-2025/152430,Virendra Kumar,Madhya Pradesh,TIKAMGARH(SC),Construction of buildings for community cultural activities,1200000.0,False,647.0,31.7
WS/MP638/2024-2025/152372,Virendra Kumar,Madhya Pradesh,TIKAMGARH(SC),Construction of buildings for community cultural activities,1200000.0,False,647.0,31.7
WS/MP638/2024-2025/152371,Virendra Kumar,Madhya Pradesh,TIKAMGARH(SC),Construction of buildings for community cultural activities,1200000.0,False,647.0,31.7
WS/MP638/2025-2026/152432,Virendra Kumar,Madhya Pradesh,TIKAMGARH(SC),Construction of buildings for community cultural activities,1200000.0,False,647.0,31.7
WS/MP423/2024-2025/138575,Shri Abhishek Banerjee,West Bengal,DIAMOND HARBOUR,Providing drains and gutters for public drainage,299987.0,True,622.0,31.7
WS/MP345/2024-2025/135014,Shri NK Premachandran,Kerala,KOLLAM,Construction of public libraries and reading rooms,1000000.0,True,528.0,31.7
WS/MP638/2024-2025/152436,Virendra Kumar,Madhya Pradesh,TIKAMGARH(SC),Construction of buildings for community cultural activities,1200000.0,False,647.0,31.7
WS/MP638/2024-2025/152435,Virendra Kumar,Madhya Pradesh,TIKAMGARH(SC),Construction of buildings for community cultural activities,1200000.0,False,647.0,31.7
WS/MP638/2024-2025/152354,Virendra Kumar,Madhya Pradesh,TIKAMGARH(SC),Construction of buildings for community cultural activities,1200000.0,False,647.0,31.7
WS/MP638/2024-2025/152434,Virendra Kumar,Madhya Pradesh,TIKAMGARH(SC),Construction of buildings for community cultural activities,1200000.0,False,647.0,31.7
WS/MP638/2024-2025/152420,Virendra Kumar,Madhya Pradesh,TIKAMGARH(SC),Construction of buildings for community cultural activities,1200000.0,False,647.0,31.7
WS/MP638/2024-2025/152431,Virendra Kumar,Madhya Pradesh,TIKAMGARH(SC),Construction of buildings for community cultural activities,1200000.0,False,647.0,31.7
WS/MP638/2024-2025/152433,Virendra Kumar,Madhya Pradesh,TIKAMGARH(SC),Construction of buildings for community cultural activities,1200000.0,False,647.0,31.7
WS/MP18133/2025-2026/148917,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,Maharashtra,SATARA,Construction of community centers and community halls,500000.0,True,376.0,31.6
WS/MP18328/2024-2025/144159,Kangana Ranaut,Himachal Pradesh,MANDI,Construction of community centers and community halls,1000000.0,True,643.0,31.6
WS/MP18271/2025-2026/135006,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18271/2025-2026/135180,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18271/2025-2026/135182,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18271/2025-2026/135183,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18271/2025-2026/135184,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18271/2025-2026/135210,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18271/2025-2026/135185,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18271/2025-2026/135272,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18271/2025-2026/135007,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18271/2025-2026/135164,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18271/2025-2026/135004,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP743/2025-2026/142806,Ganesan Selvam,Tamil Nadu,KANCHEEPURAM(SC),Construction of buildings for community cultural activities,899711.0,True,339.0,31.6
WS/MP18271/2025-2026/135165,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18271/2025-2026/135166,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP582/2024-2025/147392,Prabhubhai Nagarbhai Vasava,Gujarat,BARDOLI(ST),Construction of footpaths and pedestrian ways,400000.0,True,628.0,31.6
WS/MP429/2024-2025/140534,Jyotsna Charandas Mahant,Chhattisgarh,KORBA,Construction of common work sheds/ common covered sitting area,200000.0,True,523.0,31.6
WS/MP18271/2025-2026/135005,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18133/2025-2026/148483,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,Maharashtra,SATARA,Construction of community centers and community halls,500000.0,True,376.0,31.6
WS/MP18062/2024-2025/154053,JAI PARKASH,Haryana,HISAR,"Construction of roads, link roads, pathways or any other road with or without drainage system",1000000.0,False,639.0,31.6
WS/MP18271/2025-2026/135163,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18271/2025-2026/135172,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18271/2025-2026/135173,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18271/2025-2026/135171,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP394/2025-2026/136041,Shri vijayakumar Vasanth,Tamil Nadu,KANNIYAKUMARI,Construction of rooms and halls in school and colleges,2500000.0,True,351.0,31.6
WS/MP18271/2025-2026/135181,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18271/2025-2026/135012,JAGADISH CHANDRA BARMA BASUNIA,West Bengal,COOCHBEHAR(SC),Lighting of public spaces,586716.0,True,361.0,31.6
WS/MP18248/2024-2025/150921,DR. SHARMILA SARKAR,West Bengal,BARDHAMAN PURBA(SC),Construction of buildings for community cultural activities,700000.0,False,656.0,31.5
WS/MP18183/2024-2025/143387,MURASOLI S,Tamil Nadu,THANJAVUR,Construction of public libraries and reading rooms,4980095.0,True,543.0,31.5
WS/MP18277/2024-2025/149794,AZAD KIRTI JHA,West Bengal,BARDHAMAN-DURGAPUR,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,550000.0,False,663.0,31.4
WS/MP18277/2024-2025/149797,AZAD KIRTI JHA,West Bengal,BARDHAMAN-DURGAPUR,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,550000.0,False,663.0,31.4
WS/MP18133/2025-2026/148481,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,Maharashtra,SATARA,Construction of community centers and community halls,700000.0,True,370.0,31.4
WS/MP18095/2025-2026/147400,K. C VENUGOPAL,Kerala,ALAPPUZHA,Installing community drinking water plants,358334.0,True,177.0,31.4
WS/MP18082/2025-2026/154597,GOVIND MAKTHAPPA KARJOL,Karnataka,CHITRADURGA(SC),Purchase of hospital equipment,500000.0,False,636.0,31.3
WS/MP18322/2024-2025/140654,NALIN SOREN,Jharkhand,DUMKA(ST),Renovation of ponds and lakes,600000.0,True,611.0,31.3
WS/MP18277/2024-2025/149815,AZAD KIRTI JHA,West Bengal,BARDHAMAN-DURGAPUR,Construction of boundary walls of existing public and community buildings,500000.0,False,663.0,31.3
WS/MP18311/2024-2025/142721,MALVINDER SINGH KANG,Punjab,ANANDPUR SAHIB,"Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",200000.0,True,657.0,31.3
WS/MP18048/2024-2025/147874,MAHESH KASHYAP,Chhattisgarh,BASTAR(ST),Construction of buildings for community cultural activities,500000.0,True,620.0,31.3
WS/MP18048/2024-2025/148036,MAHESH KASHYAP,Chhattisgarh,BASTAR(ST),Construction of buildings for community cultural activities,500000.0,True,620.0,31.3
WS/MP18082/2025-2026/154598,GOVIND MAKTHAPPA KARJOL,Karnataka,CHITRADURGA(SC),Purchase of hospital equipment,500000.0,False,636.0,31.3
WS/MP524/2024-2025/147044,Midhun Reddy,Andhra Pradesh,RAJAMPET,Installing tube-wells and borewells,180000.0,True,599.0,31.2
WS/MP644/2024-2025/151117,Janardan Mishra,Madhya Pradesh,REWA,Street lights,1744500.0,False,655.0,31.2
WS/MP18048/2024-2025/148032,MAHESH KASHYAP,Chhattisgarh,BASTAR(ST),Construction of buildings for community cultural activities,867000.0,True,620.0,31.1
WS/MP638/2024-2025/152489,Virendra Kumar,Madhya Pradesh,TIKAMGARH(SC),Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,500000.0,False,647.0,31.1
